N,P,K,temperature,humidity,ph,rainfall,label
29.18601982551042,32.734213351925895,21.868122231545964,30.124533412171537,84.51872235381519,6.679969933871451,66.70862011968691,mungbean
36.82046111619717,50.75193658822446,18.22107431015871,27.32023958880315,83.93953547928469,6.439432392049105,49.24132941048031,mungbean
29.691757349634525,50.565921979015805,32.33127124524993,27.54172509604566,85.11044900981365,7.230942239067531,51.020866642779616,mungbean
14.34314545377207,46.85176126146172,22.682682031681637,30.007064538913518,87.5225426239696,7.173720314477199,51.68310721281842,mungbean
16.14497956726557,53.00565258098816,12.014757356775347,26.98836040394047,84.87655823272613,6.178392106953556,46.52562374534125,mungbean
7.258911094271415,47.468120710955674,21.702897690192387,29.533019084773112,85.94236915030373,6.24374856894762,38.30796879982909,mungbean
1.1523138210662165,56.236425170570136,20.65610244027547,27.18462240930765,82.47214220071054,7.263956742805261,46.45395573804235,mungbean
2.9593743633898932,34.4396777455854,23.542643824990122,28.28105514979972,85.56654311855408,7.065105941575027,46.7738077810488,mungbean
34.365977869749194,61.91609956344652,18.427031427648316,29.2814341572001,82.62665658998496,6.851722564767434,55.678440795096684,mungbean
2.685515880006886,49.72986363287918,24.458980841289435,29.766351358455886,81.00721308382708,6.144973655649863,49.953585448369694,mungbean
28.824512482000298,34.677734125308554,27.883669683849757,27.38587398555249,87.77529667381187,7.251285984511507,48.96502625566256,mungbean
34.33458164300916,34.857624511609494,20.555495827792438,28.814689229539656,84.440571520095,7.098997223182208,61.521780835036836,mungbean
3.628862423524712,49.92227496740898,16.60021355543801,30.04582153362349,85.79427741338569,6.242475872020914,50.65506036730661,mungbean
37.23444755853627,33.78471879302077,19.01652842519195,28.084863451708422,80.34872526496268,7.2410335971072275,59.67850119860439,mungbean
37.49176179171733,51.26122258014791,16.558100398561916,26.929201048885922,89.03181547793288,6.622260874021516,55.514958709679284,mungbean
22.134925269052214,52.964892340120045,21.316567159890994,29.666269315917614,86.23017954420766,7.245518953740927,46.43900710485902,mungbean
37.163322906741335,51.43050012498946,22.514817488770657,29.82252883319702,91.22320471582553,6.1482000545252715,57.32647991092662,mungbean
16.931902315107294,37.7667597927895,19.98964517788152,27.362009003017565,85.4537904491451,6.308072242926618,41.09319255310061,mungbean
2.3162336530669574,37.356616645306076,23.538209531469406,27.483291362957168,90.62484493637666,6.349643680410146,50.06635712750956,mungbean
40.2249368874588,54.78769823009384,14.131296487045498,29.94085328424068,84.7740195404053,6.225136465964956,50.54534293616311,mungbean
2.084010568598662,48.93738442918045,23.632807942756322,29.808486450503867,86.61474321853503,6.653142204402087,61.971741377700106,mungbean
33.145689318881125,51.100488763933974,20.939660760343152,27.158279623715348,85.16576474581966,7.120109173883875,60.49887353654052,mungbean
7.564238534440695,60.002041014803844,23.264852719112973,27.821505655049318,82.07510632224465,6.212490750174276,66.33190409015411,mungbean
37.30945331257321,55.10034403399881,20.138684790519275,27.62191894593601,85.66934022107321,6.195110512347838,49.36532006175591,mungbean
26.6373426212976,37.003492844827555,26.40524785860137,29.732777463721817,87.63648984268765,6.186861189104204,59.629416446282185,mungbean
11.515873531609417,56.651922844232395,24.05003448517094,27.785881473313445,81.88461822473494,7.232935119145895,34.619623941405365,mungbean
6.332019131878309,45.26494553557767,26.753047960322,27.161741861616324,89.2064995017293,6.178953638718009,52.814668237051,mungbean
7.007746120499421,50.663990213789795,22.79158777034804,29.78375439193298,88.09821804526513,7.189266758002292,54.06479204311261,mungbean
33.38357703466471,42.93975049658502,23.38089276935742,28.33644518684574,84.25602150108806,7.243492491977056,57.616912128850345,mungbean
24.680126834705796,58.788577147333854,15.060298008759355,28.79777312197241,87.13396252147662,6.205174221567269,48.79995358271536,mungbean
31.06912783016272,60.89280866693873,15.307905831142584,27.696921174435605,84.9116621580173,7.190435693927962,51.76460212639108,mungbean
8.037196031527374,55.50772710228357,14.78160119133725,30.291314164478937,90.16830128512201,7.216667486365174,61.76954628027575,mungbean
0.8408044544831923,46.2076738646264,19.061858176019488,28.817850134076444,88.8945182449076,6.205785387858027,39.959894399867274,mungbean
28.067638362683876,43.41220211698275,23.54831509037205,27.065715926531457,78.75473933299382,7.229310955225303,52.887479052206,mungbean
27.24647554809724,48.51679144199546,25.017050478623407,26.607038615269264,88.19599453855645,7.209375458409646,58.977542463028094,mungbean
31.548269185202876,56.70151077053339,23.079553088762466,27.463299641391224,86.55276477747825,7.209360356833246,43.03585517068902,mungbean
16.687400307545154,55.73419341845882,22.193087899362823,27.91773562409223,79.795735381138,6.219913679430915,42.35864160201107,mungbean
22.34581850962583,52.598554204618466,21.719588178217137,29.400758226115965,79.91049107771771,6.240675033667061,38.21300093412647,mungbean
220.05692317756257,35.09579713527218,17.43957831038497,29.309297087689718,86.36148735955317,6.1922250790426245,36.097952583437504,mungbean
8.378048270318947,46.589892398214886,26.098517177942043,29.52210985672994,85.59199971868526,6.473937747439931,51.93247587474057,mungbean
19.587407163406635,40.62963201573972,18.760555186784902,27.617568522249666,81.135778884036,6.246143407059073,48.13304616330254,mungbean
39.52840985632067,35.16088270768147,17.34979346838859,27.142476774677014,86.17397860705151,7.292235438261533,38.252007285864245,mungbean
21.27071404645003,35.600032862018494,22.585363594102674,26.812841700291724,84.6550171329718,6.195587226171473,45.59997358470395,mungbean
30.294106512926994,42.06634690618864,19.91757883614399,27.503637943198708,85.06925563413193,6.153794204622604,45.07715610626775,mungbean
20.534710107007843,42.11908774922223,22.997891034248486,27.634186391026347,86.15224772754456,6.469028773972937,51.90845592104749,mungbean
38.10757452404564,38.77034715560851,22.15878122434506,26.702716424454472,87.79747713936113,7.212728682765814,39.34353462105694,mungbean
35.09938674690936,39.552491916961145,13.942608444205053,28.768361285984035,84.55555626480819,6.3104488991505265,45.83903978862683,mungbean
10.7538155568032,49.18011143706082,20.979823723835256,29.065527339575393,88.4093072936711,6.157239106677157,47.023511064598736,mungbean
18.014828610671938,49.55668539560246,17.007543471880386,27.162093072822632,154.2289453400507,6.2131047728754,45.85427461198742,mungbean
29.504497006702447,47.534830473813706,24.181678679800527,30.078736336816565,79.83735138041531,6.226772717041435,55.205698075809984,mungbean
3.4785013968458762,60.502896600096825,22.706273461536618,27.013491332502145,84.7581546690994,7.173685535032988,56.29892580473182,mungbean
4.144764480919838,35.26296084696748,13.5838888840319,28.38109451256307,78.84833201279983,6.253903042433517,453.48826804827445,mungbean
11.019349449598739,42.046320359030894,16.030532018741756,27.54150556883137,83.70666959915488,7.157149050805838,46.38651331777669,mungbean
20.93851015342728,60.45426032935331,25.120983049426854,27.461078333921805,88.86633986512301,7.12159950040336,51.435313561610165,mungbean
10.843591355095402,45.8585191750797,21.099695934301206,26.960940826237167,91.83148477110569,6.842237645694291,53.06337793557554,mungbean
8.094841342598206,54.739859148497665,16.504616012043158,28.08615555421015,88.43600209561208,7.188273536318859,55.29497229007997,mungbean
24.717998297698372,46.93618870453948,26.546110266305842,30.208379124258656,80.78774511755711,7.224433545526073,59.986507751402044,mungbean
17.66194227852645,47.64902377654508,18.56529375646719,29.69795228799207,85.46947841436626,6.230367152491834,45.70851718263952,mungbean
1.6756002796543785,37.56470155843089,20.55861845016249,27.071453626453707,87.71769375917238,7.1726177453490605,48.76796184825497,mungbean
7.19320618359502,36.42027120330688,17.93526442714731,28.479702178688456,80.87454308451693,7.186350460112499,45.80110505414009,mungbean
30.227834069902784,32.16320469691322,21.590829403573863,29.003779634594764,90.01320287917675,6.819944722827025,49.22601733785743,mungbean
9.90475850766069,44.419033180043506,25.194171301828064,26.49036396085215,88.90747835779266,6.257096290438324,58.41961746607407,mungbean
21.23507380044169,43.15417490570925,17.466565972478687,29.137500963131675,91.22881957991454,6.2181585700099165,51.17812962720592,mungbean
12.056102943148431,53.095646683795486,23.003192957482316,29.58892212706921,86.73197947340076,7.165617213012217,49.89295262942771,mungbean
17.85399180822405,44.72654351384121,20.15474441489805,28.214247918610837,86.39119903939269,7.182548988239099,41.907038709320894,mungbean
4.770062716055508,45.02457353501743,18.84042284157584,27.150213680377792,85.07011694799003,6.223887742606599,46.52240408934814,mungbean
34.47341538431262,45.16404807093372,23.67055721860629,28.365070105500024,84.62875775909221,6.22571621352911,34.05124617911633,mungbean
-0.00853062082247519,45.269974434317355,24.279904885385935,29.19462157064512,83.70723539628992,6.24882687982613,60.979428654954354,mungbean
34.49783040263958,40.17911663599393,18.563111524598913,28.406466360909842,79.7250722924386,6.320355546712456,57.62178935379091,mungbean
33.994687381027205,58.33467784824318,21.391481878969422,29.10160517259583,89.09579988080075,7.214255244849697,44.22186843287461,mungbean
11.06760144682732,54.91936442268895,15.129106356673969,29.796466557988992,81.9484006856816,7.279845210665808,40.64360740497388,mungbean
37.448135141454834,53.85388706213463,16.653366344391106,26.977227409012382,87.25461314944228,7.254410678402955,42.296638635977814,mungbean
38.02820659767144,40.53147937124193,21.826490141089725,30.08002715787247,87.6404866869922,6.759614568900525,56.35705454982504,mungbean
6.375422404820432,57.575373944013066,28.269756541007037,28.293718294722478,89.09654483488116,7.203053575564282,39.87670402164901,mungbean
33.939275507758275,56.50244958217979,19.876162118574676,27.374225954445727,88.26642894657658,6.610447079980882,55.390689875341614,mungbean
26.923442981657704,55.66234082763125,17.12619177725296,29.012768975709253,88.0665668121943,6.84850228163269,43.00730626418018,mungbean
32.42700941127747,37.24273900009462,20.74934654494687,27.056619382802545,84.76709374445036,6.298314526701537,37.1753133540383,mungbean
22.533950974208505,34.696612430024025,25.792217419113783,28.376224955613843,85.93716841526445,7.188044173005637,41.263683887725115,mungbean
6.304920286013036,57.63825313914383,22.63299604121471,29.25842635644329,80.95267366649382,7.185848281734727,47.94411382279692,mungbean
23.70654364604376,44.492722351881305,20.79088230038745,29.988832537147598,88.24914292590115,6.253347146522009,57.92550381894112,mungbean
30.88305257151698,60.03436200993238,17.11215106020813,26.988798665346803,80.76181036156477,6.296261738744211,59.156386698149824,mungbean
6.0634377080016115,41.77997994119973,22.68903950867089,29.7263080011659,81.67992464226559,6.296885488560615,37.33158698071237,mungbean
22.37044177715238,40.66456782348655,22.41717614579641,27.13515466859011,86.6804928034121,6.501860349795615,34.63605591365118,mungbean
27.49895223342726,37.40715640980478,26.606369223325608,26.971441355244938,86.9050450776676,6.727897798074033,30.77671433393637,mungbean
32.56116262341905,36.47358633714433,20.71517022809371,28.12998240218729,84.07839106974059,7.132712886303091,59.90621182835116,mungbean
12.487447646479781,45.753835404369816,24.6047300177053,29.37409625055185,88.42280961737912,6.897447741054929,48.01136119381558,mungbean
7.232412164352383,47.472749812205215,21.643005909355182,29.709138391616627,89.04520536025892,7.206556408796968,50.362896065730006,mungbean
9.635324856227355,48.58656858623618,19.854764413664725,26.867275157066597,87.7700068776572,6.217800590243329,42.708680778720634,mungbean
21.632566573407882,42.88533316713363,16.21212371398086,30.21959043467293,87.11828573025954,6.204460031672419,50.06856344696322,mungbean
25.479002039703758,43.2477423442459,17.79169824775771,28.805462513803015,81.91901729092892,6.893377534261048,48.530445475351875,mungbean
23.723336001143007,43.462380350979615,14.595580254775735,30.470385020875025,80.38376349509075,7.15142795186615,52.41734150327429,mungbean
28.832984072340565,35.115412154094194,27.64922200377694,27.76254856160336,89.41571334541085,7.133743644334559,53.8426841709999,mungbean
23.207207907567934,33.46485143035267,26.750593127786225,26.944991042089864,83.64344693281612,6.172866877507555,50.84132009590915,mungbean
18.559734839904557,58.44073734007976,21.420622452737604,30.04925910668506,86.37754888745118,7.199580361268269,40.77125378355137,mungbean
37.70038475563846,36.28855718203015,15.627742757480325,28.330717791070175,87.66414190222456,6.299714484701298,59.18314818634352,mungbean
5.695658974366168,33.664278654309555,20.717028067844563,28.70691328724563,82.19643344195147,6.223955065744313,39.994723163865274,mungbean
10.134724790409509,49.52775038192879,21.874494110492314,26.83357874619165,80.19858505255787,6.260746915856275,41.92483972677949,mungbean
15.08263410908736,48.06662588470572,23.86006687531673,28.605155449660554,88.26311402830079,7.1255951442746905,58.46751901623026,mungbean
28.742660215267527,43.89669583594498,20.827648758213222,29.960609358097273,83.32451695635119,6.3877970866861205,56.18949168420269,mungbean
12.926212972443519,42.179418696962955,16.77945087916108,29.17754722449578,87.55115522483422,6.653603105410333,38.189236438308505,mungbean
31.319462437761867,57.13119714846432,19.008688586982977,28.199104539179398,85.58860254729376,6.2711832800131315,53.2754686143626,mungbean
6.93953034856146,35.71798842725427,23.235825223444067,27.024199282810336,80.49524726707871,6.243716570989421,44.948264037742796,mungbean
